alpha,beta_logM,sigma
0.40085332043041916,-0.21285368878322336,0.29993086561057625
0.3038642249166577,-0.1957943779318209,0.2514752667860727
0.20883715373638062,-0.14983185293974072,0.2941308853423114
0.32375101075743357,-0.17926164877103498,0.29730739317683386
0.30896082245132844,-0.18192968277101346,0.2915935660987835
0.2348379231847621,-0.17580673668185928,0.30634284067350503
0.2533346434034535,-0.1736979428126801,0.3023993203124281
0.32997172728804464,-0.1884571294978147,0.3023225260185687
0.3399914751568257,-0.18577235419725835,0.30116181270133513
0.15662377148515993,-0.1430815876948182,0.2796558080823702
0.21552004100952954,-0.16179842987305046,0.2772775100704851
0.23136539089125585,-0.15334033856076856,0.2963726547860009
0.23718058261782224,-0.16473136907549457,0.30403306791090823
0.25911893784439316,-0.1768043839023568,0.3217494247864102
0.1752826589584824,-0.15076504864329027,0.27205966049033686
0.21692412992647003,-0.15898446316400228,0.30381799810721544
0.32696010552835614,-0.17165308956716718,0.3096344251788275
0.2098527361589788,-0.16594962090971818,0.2673149055034255
0.37255042962804846,-0.20198898447817945,0.3461006261673386
0.23581981869897603,-0.1643945355660528,0.29955387438692416
0.3134714279644998,-0.1804124544123151,0.2785577074998679
0.1451702715179967,-0.13947353425699593,0.29273226818027676
0.1404789702192808,-0.1331039865238295,0.2950644777902183
0.17382039724576023,-0.15264849509465164,0.28372600526634567
0.33549282298549044,-0.19155938487217145,0.2857871412808487
0.21278519566098064,-0.15167890925191502,0.29644122328343303
0.2551404342902142,-0.17658164913614774,0.30036805943511125
0.20153427825879822,-0.17371699463669316,0.3015723587514295
0.2537960539497016,-0.17124336431492954,0.29278116585464226
0.22683790338995113,-0.18121073807963478,0.29253892496802864
0.28260331221037305,-0.17436972367697648,0.2867977831952545
0.26957073252461866,-0.18822751324953832,0.3476808618133993
0.11111151222974627,-0.12774649386097225,0.29863543637965145
0.23133428872545356,-0.15956392878610154,0.3058991470000223
0.2779793711325679,-0.1835370644039433,0.3101405145181036
0.15130520597310873,-0.14922824812308305,0.2882653716831965
0.25345006147704996,-0.16950740527530925,0.27268417592597105
0.32424379838812223,-0.18443914204970283,0.317943435190913
0.2390050547643409,-0.16894179628634912,0.2751157526743619
0.23778581995915143,-0.17425974070880784,0.2763195322314973
0.2110832011787987,-0.166783427328771,0.3056761022757773
0.06763093471763995,-0.12605139505065482,0.3091067451965738
0.2096886327672402,-0.15806586459799496,0.2860415335514762
0.21723599572805366,-0.14601025517879046,0.29668270516821993
0.14465948750275198,-0.15156781988155166,0.2888902291196429
0.24772861043656616,-0.17195476084890576,0.3043290635669347
0.1968683006434432,-0.15527633450823133,0.3023372366516125
0.1982572742083541,-0.15675638410116274,0.29086678616441924
0.3107663757612706,-0.179726877801689,0.2847933695489665
0.2665405206121007,-0.1670274100893704,0.3019891046829832
0.2268515408036685,-0.16836663633898438,0.27267865080503023
0.1971570178544392,-0.15326076990292387,0.30225679122195004
